cell_type	stimulus	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119
Bright	lumi_off_dots_ipsi	1.4835133906650346e-17	1.1648388498726445e-17	9.0609540761044e-18	6.960122025096277e-18	5.254380125724601e-18	3.869426280472716e-18	2.744931915771628e-18	1.8319140700292487e-18	1.0906016963868561e-18	4.887032363753976e-19	6.328863597484502e-17	1.146749798211183e-16	1.5639742008570166e-16	1.9027338578661555e-16	2.1777851360013983e-16	2.401109265774589e-16	2.582434243709904e-16	2.7296585837605487e-16	2.8491953764857075e-16	2.946251643201538e-16	3.0250551537698117e-16	3.089038588204458e-16	3.140989064173494e-16	3.1831695438125795e-16	3.21741740832962e-16	3.2452244943090475e-16	3.2678020780962807e-16	3.2861336389813956e-16	3.301017699545695e-16	3.3131026092961564e-16	3.3229147867625063e-16	3.3308816502823165e-16	3.337350236338871e-16	3.342602316466392e-16	3.3468666712148204e-16	3.3503290558279507e-16	3.353140291739703e-16	3.3554228363540593e-16	3.357276117288165e-16	3.358780863438193e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16
Bright	lumi_off_dots_contra	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16	3.3600026215291327e-16
Dark	lumi_ipsi_dots_ipsi	0.0071654358591109	0.005800678573532	0.0046855186653144	0.0037701168739206	0.0030128170927594	0.0023781191122399	0.0018348322127182	0.0013542933488811	0.0009085217762197	0.00046815846232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2425120874588111	0.368846689291759	0.4213873322507355	0.4285714285714287	0.4092517613764795	0.3757317889447679	0.3358713966335164	0.2945422942577184	0.2546293759183982	0.21771590367028	0.1845491807083216	0.1553543745095884	0.1300437501454489	0.1083542438285928	0.0899362551956377	0.0744094983963622	0.0613968333855951	0.0505435695965812	0.0415273500604519	0.0340620720294084	0.02789816001392	0.0228207240548158	0.0186466013645656	0.0152209170447794	0.0124135561584196	0.0101157778325911	0.008237096413755	0.0067024870331858	0.0054499308491829	0.004428290166195	0.0035954897372351	0.0025391939285571	0.0017921604514585	0.0012640419915859	0.0008908480223165	0.0006272627582303	0.0004412008423186	0.0003099491734181	0.0002174329683421	0.000152278628975	0.0001064413171156	7.423272161661811e-05	5.163241038801178e-05	3.5800120473753914e-05	2.473041243794404e-05	1.7008178909370893e-05	1.1635591817114778e-05	7.9096451795716e-06	5.335525798516745e-06	3.5653498572361205e-06	2.3548545945707244e-06	1.5327962584599871e-06	9.79337403672524e-07	6.10791856950778e-07	3.6886444405567866e-07	2.1306708064671933e-07	1.153784358590001e-07	5.6487407474264496e-08	2.3153928707257632e-08	6.357421243230272e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dark	lumi_ipsi_dots_off	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2425120874588111	0.368846689291759	0.4213873322507355	0.4285714285714287	0.4092517613764795	0.3757317889447679	0.3358713966335164	0.2945422942577184	0.2546293759183982	0.21771590367028	0.1845491807083216	0.1553543745095884	0.1300437501454489	0.1083542438285928	0.0899362551956377	0.0744094983963622	0.0613968333855951	0.0505435695965812	0.0415273500604519	0.0340620720294084	0.02789816001392	0.0228207240548158	0.0186466013645656	0.0152209170447794	0.0124135561584196	0.0101157778325911	0.008237096413755	0.0067024870331858	0.0054499308491829	0.004428290166195	0.0035954897372351	0.0025391939285571	0.0017921604514585	0.0012640419915859	0.0008908480223165	0.0006272627582303	0.0004412008423186	0.0003099491734181	0.0002174329683421	0.000152278628975	0.0001064413171156	7.423272161661811e-05	5.163241038801178e-05	3.5800120473753914e-05	2.473041243794404e-05	1.7008178909370893e-05	1.1635591817114778e-05	7.9096451795716e-06	5.335525798516745e-06	3.5653498572361205e-06	2.3548545945707244e-06	1.5327962584599871e-06	9.79337403672524e-07	6.10791856950778e-07	3.6886444405567866e-07	2.1306708064671933e-07	1.153784358590001e-07	5.6487407474264496e-08	2.3153928707257632e-08	6.357421243230272e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dark	lumi_contra_dots_contra	0.0650957066991463	0.053248356127903	0.0435087365173194	0.0355154731044849	0.0289649643696452	0.0236034816093788	0.0192198916320945	0.0156391364107665	0.0127165053147597	0.0103326770544545	0.0083894760535483	0.0059247858332997	0.0041817077200696	0.0029494313137004	0.002078645385405	0.0014636131025373	0.0010294686320766	0.0007232147379755	0.0005073435927983	0.0003553168009416	0.0002483630732696	0.000173209683772	0.0001204756242386	8.353361443873329e-05	5.770429568851528e-05	3.968575078851527e-05	2.7149714239920907e-05	1.8455838752322823e-05	1.2449560196530362e-05	8.319149666877393e-06	5.4946607206595565e-06	3.5765246030689573e-06	2.285120608565847e-06	1.4251809995492044e-06	8.606837027946113e-07	4.971565215075293e-07	2.6921635033659424e-07	1.318039507725804e-07	5.40258336498564e-08	1.4833982900665804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5658615374038927	0.8606422750141043	0.9832371085850492	1.0	0.9549207765451184	0.8767075075377911	0.7836999254782046	0.6872653532680092	0.594135210476262	0.5080037752306528	0.4306147549860832	0.3624935405223726	0.3034354170060471	0.2528265689333828	0.2098512621231542	0.1736221629248449	0.1432592778997215	0.1179349957253559	0.096897150141054	0.0794781680686192
Dark	lumi_contra_dots_off	0.0650957066991463	0.053248356127903	0.0435087365173194	0.0355154731044849	0.0289649643696452	0.0236034816093788	0.0192198916320945	0.0156391364107665	0.0127165053147597	0.0103326770544545	0.0083894760535483	0.0059247858332997	0.0041817077200696	0.0029494313137004	0.002078645385405	0.0014636131025373	0.0010294686320766	0.0007232147379755	0.0005073435927983	0.0003553168009416	0.0002483630732696	0.000173209683772	0.0001204756242386	8.353361443873329e-05	5.770429568851528e-05	3.968575078851527e-05	2.7149714239920907e-05	1.8455838752322823e-05	1.2449560196530362e-05	8.319149666877393e-06	5.4946607206595565e-06	3.5765246030689573e-06	2.285120608565847e-06	1.4251809995492044e-06	8.606837027946113e-07	4.971565215075293e-07	2.6921635033659424e-07	1.318039507725804e-07	5.40258336498564e-08	1.4833982900665804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5658615374038927	0.8606422750141043	0.9832371085850492	1.0	0.9549207765451184	0.8767075075377911	0.7836999254782046	0.6872653532680092	0.594135210476262	0.5080037752306528	0.4306147549860832	0.3624935405223726	0.3034354170060471	0.2528265689333828	0.2098512621231542	0.1736221629248449	0.1432592778997215	0.1179349957253559	0.096897150141054	0.0794781680686192
Dark	lumi_off_dots_ipsi	0.0650957066991463	0.053248356127903	0.0435087365173194	0.0355154731044849	0.0289649643696452	0.0236034816093788	0.0192198916320945	0.0156391364107665	0.0127165053147597	0.0103326770544545	0.0083894760535483	0.0059247858332997	0.0041817077200696	0.0029494313137004	0.002078645385405	0.0014636131025373	0.0010294686320766	0.0007232147379755	0.0005073435927983	0.0003553168009416	0.0002483630732696	0.000173209683772	0.0001204756242386	8.353361443873329e-05	5.770429568851528e-05	3.968575078851527e-05	2.7149714239920907e-05	1.8455838752322823e-05	1.2449560196530362e-05	8.319149666877393e-06	5.4946607206595565e-06	3.5765246030689573e-06	2.285120608565847e-06	1.4251809995492044e-06	8.606837027946113e-07	4.971565215075293e-07	2.6921635033659424e-07	1.318039507725804e-07	5.40258336498564e-08	1.4833982900665804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dark	lumi_off_dots_contra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Motion	lumi_ipsi_dots_ipsi	0.0095385122943342	0.0074494787763593	0.0057533827883062	0.004376420358353	0.0032587967520646	0.0023522724420617	0.0016184219908291	0.0010278221187647	0.0005608325648885	0.0002116764510435	8.470990113066771e-10	6.877904727235301e-10	5.584420888678685e-10	4.534194316304271e-10	3.6814773451965276e-10	2.989125305299626e-10	2.4269792965449083e-10	1.9705527333336983e-10	1.5999633716666675e-10	1.2990685687657652e-10	0.109650575979804	0.2444988421469028	0.3731331313098842	0.485576435159015	0.5802163364583552	0.658454870072132	0.7225633169838631	0.7748592178731345	0.817422086982861	0.8520230187452243	0.8801345702187016	0.9029667974774822	0.9215082202515318	0.9365639738634906	0.9487888300574214	0.9587148618678906	0.966774262614302	0.9733180225995912	0.978631155715805	0.9829450885177924	0.9864477302432672	0.9892916535748012	0.9916007387977336	0.9934755692273594	0.9949978122841135	0.9962337767863704	0.9972373013036828	0.998052099339968	0.9987136634830852	0.9992508114573142	0.9996869414213208	0.9998691842336156	0.9999453368609068	0.9999771582675174	0.9999904552731604	0.9999960116069804	0.999998333396254	0.9999993035872926	0.999999708994713	0.9999998783996576	0.999999949187778	0.9999999787675284	0.999999991127808	0.9999999962927022	0.99999999845091	0.999999999352736	0.9999999997295674	0.9999999998870246	0.9999999999528144	0.9999999999803012	0.9999999999917832	0.999999999996578	0.999999999998579	0.9999999999994132	0.9999999999997602	0.9999999999999036	0.9999999999999628	0.9999999999999866	0.9999999999999958	0.999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8903494241256721	0.7555011579387364	0.6268668687596468	0.514423564897433	0.4197836635874603	0.3415451299650263	0.2774366830462085	0.2251407821510449	0.1825779130362043	0.1479769812688979	0.1198654297895153	0.0970332025259396	0.0784917797498891	0.0634360261370961	0.0512111699428183	0.0412851381322052	0.0332257373857352	0.0266819774004219	0.0213688442841991	0.0170549114822084
Motion	lumi_ipsi_dots_off	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Motion	lumi_contra_dots_contra	0.013552269756733	0.0107083464251985	0.0083992612022662	0.0065244307726405	0.005002187715886	0.0037662232136295	0.0027626986963172	0.001947900660032	0.0012863365169147	0.0007491885426858	0.0003130585786792	0.0001308157663843	5.4663139093216445e-05	2.2841732482527093e-05	9.544726839665836e-06	3.988393019676512e-06	1.666603746027414e-06	6.96412707378179e-07	2.910052869971777e-07	1.2160034248050644e-07	5.081222202255969e-08	2.12324714908717e-08	8.872191931747551e-09	3.707297771240705e-09	1.549089837885968e-09	6.472640324951664e-10	2.704325343907657e-10	1.1297536980000207e-10	4.718543457195148e-11	1.9698810484038004e-11	8.216914802893094e-12	3.422077436236275e-12	1.4209621134063537e-12	5.867528685143953e-13	2.3980817331903386e-13	9.61576497439233e-14	3.719247132494275e-14	1.3415194880887312e-14	4.194175870806148e-15	9.251858538542974e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Motion	lumi_contra_dots_off	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Motion	lumi_off_dots_ipsi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109650575874328	0.2444988420612636	0.3731331312403532	0.4855764351025669	0.5802163364125398	0.6584548700349735	0.7225633169537915	0.7748592178489548	0.8174220869637955	0.852023018731102	0.8801345702104847	0.9029667974740602	0.9215082202501108	0.936563973862904	0.9487888300571816	0.9587148618677944	0.9667742626142646	0.973318022599578	0.9786311557158008	0.9829450885177914	0.9864477302432672	0.9892916535748012	0.9916007387977336	0.9934755692273594	0.9949978122841135	0.9962337767863704	0.9972373013036828	0.998052099339968	0.9987136634830852	0.9992508114573142	0.9996869414213208	0.9998691842336156	0.9999453368609068	0.9999771582675174	0.9999904552731604	0.9999960116069804	0.999998333396254	0.9999993035872926	0.999999708994713	0.9999998783996576	0.999999949187778	0.9999999787675284	0.999999991127808	0.9999999962927022	0.99999999845091	0.999999999352736	0.9999999997295674	0.9999999998870246	0.9999999999528144	0.9999999999803012	0.9999999999917832	0.999999999996578	0.999999999998579	0.9999999999994132	0.9999999999997602	0.9999999999999036	0.9999999999999628	0.9999999999999866	0.9999999999999958	0.999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8903494241256721	0.7555011579387364	0.6268668687596468	0.514423564897433	0.4197836635874603	0.3415451299650263	0.2774366830462085	0.2251407821510449	0.1825779130362043	0.1479769812688979	0.1198654297895153	0.0970332025259396	0.0784917797498891	0.0634360261370961	0.0512111699428183	0.0412851381322052	0.0332257373857352	0.0266819774004219	0.0213688442841991	0.0170549114822084
Motion	lumi_off_dots_contra	0.013552269756733	0.0107083464251985	0.0083992612022662	0.0065244307726405	0.005002187715886	0.0037662232136295	0.0027626986963172	0.001947900660032	0.0012863365169147	0.0007491885426858	0.0003130585786792	0.0001308157663843	5.4663139093216445e-05	2.2841732482527093e-05	9.544726839665836e-06	3.988393019676512e-06	1.666603746027414e-06	6.96412707378179e-07	2.910052869971777e-07	1.2160034248050644e-07	5.081222202255969e-08	2.12324714908717e-08	8.872191931747551e-09	3.707297771240705e-09	1.549089837885968e-09	6.472640324951664e-10	2.704325343907657e-10	1.1297536980000207e-10	4.718543457195148e-11	1.9698810484038004e-11	8.216914802893094e-12	3.422077436236275e-12	1.4209621134063537e-12	5.867528685143953e-13	2.3980817331903386e-13	9.61576497439233e-14	3.719247132494275e-14	1.3415194880887312e-14	4.194175870806148e-15	9.251858538542974e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Difference	lumi_ipsi_dots_ipsi	0.0078527373028287	0.006527904849629	0.0053935983714461	0.0044260922758173	0.0036005671785528	0.0028920977893434	0.0022758849443749	0.0017268992658257	0.0012190073773989	0.0007235684682494	0.0002074084167016	0.0001684024320176	0.0001367320553353	0.0001110177254107	9.013932632801184e-05	7.318739526330886e-05	5.942350629443645e-05	4.8248104576227184e-05	3.917438973837883e-05	3.180711086692342e-05	0.2425176565890543	0.3688368441465979	0.421369143671755	0.4285494185423214	0.4092287350121628	0.3757094065400742	0.3358505644131127	0.2945234288757735	0.2546125811026244	0.2177010856328062	0.1845361205937682	0.155342930949347	0.1300338672839187	0.1083458041038235	0.0899291119563166	0.0744034962704724	0.0613918204833689	0.0505394043448721	0.041523904572546	0.0340592332959674	0.0278958297744311	0.0228188179164779	0.0186450438766592	0.0152196456927642	0.0124125192958185	0.0101149328956865	0.0082364083967916	0.0067019271969833	0.0054494756347863	0.004427920286009	0.0035951894180684	0.0025389818382272	0.0017920107583227	0.0012639364104092	0.000890773612777	0.0006272103650815	0.0004411639902959	0.000309923284406	0.0002174148068975	0.0001522659096532	0.0001064324264303	7.422652120701435e-05	5.1628097706403685e-05	3.579713021008087e-05	2.472834678975756e-05	1.7006758273382404e-05	1.1634619935258946e-05	7.908984513508635e-06	5.335080139989323e-06	3.565052055552252e-06	2.3546579014854428e-06	1.532668229143069e-06	9.792556029125516e-07	6.107408395609631e-07	3.688336340490994e-07	2.1304928386998374e-07	1.153687986862522e-07	5.648268927107637e-08	2.3151994737455712e-08	6.356890229212825e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2424918312396755	0.3688158807681756	0.4213521351839317	0.4285356314412183	0.4092175779531007	0.3757004053319641	0.3358433424252383	0.2945176921303785	0.2546081075829063	0.2176977185929909	0.1845337659358671	0.1553413982811183	0.1300328880283162	0.1083451933629844	0.089928743122683	0.074403283221189	0.0613917051145707	0.0505393478621833	0.0415238814205517	0.0340592269390776
